,RedFighter,BlueFighter,RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Country,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,EmptyArena,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,BetterRank,Finish,FinishDetails,FinishRound,FinishRoundTime,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,WeightClassLabel,BlueHeight,BlueReach,RedHeight,RedReach,ROver35,BOver35,RWinPct,BWinPct,RedStrikingRatio,BlueStrikingRatio,RedTotalFights,BlueTotalFights,RedIsGrappler,BlueIsGrappler,RedIsStriker,BlueIsStriker,RGrapplerVBStriker,BGrapplerVRStriker,RedStrikingEfficiency,BlueStrikingEfficiency,RedTDEfficiency,BlueTDEfficiency,RedEffectiveTD,BlueEffectiveTD,EffectiveTDDif,RedSize,BlueSize,Favorite,FavoriteWins,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,win_by_Decision_Majority_diff,win_by_Decision_Split_diff,win_by_Decision_Unanimous_diff,win_by_TKO_Doctor_Stoppage_diff,odds_diff,ev_diff
27,790,1708,-550.0,410.0,18.1818,410.0,USA,Red,True,4,1,5,1,0,0,4.67,0.52,0.0,1.74,0.34,6,4,46,8,0,0,5,9,0,0,14,Orthodox,240,0,18,0,4.38,0.58,0.5,1.89,0.45,18,1,74,16,0,1,9,5,6,0,21,Orthodox,248,37,42,1,-18,-12,-7,3,-28,-8,4,-6,0.0,-10.16,5,0.29,-0.5,-0.15,,8.0,0.0,,,,,0.0,,,,,,,,3.0,,,,,8.0,,,,,,,,,Red,KO/TKO,Spinning Back Kick,3.0,4:29,869.0,400.0,1400.0,200.0,3500.0,120.0,700.0,Light Heavyweight,76.0,80.0,76.0,84.0,1,1,0.9545454545454546,0.7777777777777778,0.48397790055248613,0.5160220994475138,22,18,0,0,0,0,0,0,2.5403999999999995,2.4284,0.8504999999999999,0.5916,0.2645502645502646,0.0,-0.2645502645502646,160.0,156.0,Red,1,0,-0.05999999999999994,-0.10999999999999999,0,-1,-4,0,960.0,391.8182
28,264,1280,-265.0,215.0,37.7358,215.0,USA,Red,False,6,1,3,1,0,0,4.49,0.5,0.6,1.59,0.37,3,3,14,1,0,0,0,3,1,0,4,Orthodox,155,1,0,0,3.4,0.55,2.7,2.25,0.4,11,10,63,3,0,0,2,4,16,0,22,Orthodox,155,35,38,0,0,-8,-18,-7,-49,-2,-1,-15,-5.08,-7.62,3,1.09,-2.1,-0.66,,7.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,7.0,,,,,Red,U-DEC,,5.0,5:00,1500.0,1200.0,1100.0,130.0,900.0,215.0,380.0,Lightweight,68.0,71.0,70.0,74.0,0,1,0.6875,0.5714285714285714,0.43092522179974646,0.5690747782002534,32,7,0,0,0,0,0,0,1.87,2.245,0.9,0.5883,1.2000000000000002,0.3773584905660377,-0.8226415094339625,144.0,139.0,Red,1,0,-0.050000000000000044,-0.030000000000000027,0,0,-2,0,480.0,177.26420000000002
29,178,1447,-1350.0,800.0,7.4074,800.0,USA,Red,False,7,1,3,2,0,1,2.52,0.44,1.4,1.52,0.2,4,8,34,0,0,0,0,3,6,0,9,Orthodox,185,0,5,0,2.65,0.63,3.6,3.61,0.5,5,0,6,0,0,0,0,1,4,0,5,Southpaw,185,28,36,2,-5,-1,4,8,28,0,2,2,5.08,0.0,8,-0.13,-2.2,-2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,700.0,3000.0,175.0,1400.0,-150.0,3000.0,Bantamweight,75.0,76.0,73.0,76.0,0,1,1.0,0.5294117647058824,0.5125725338491296,0.4874274661508704,5,17,1,0,0,0,0,0,1.6695,1.1088,1.805,0.30400000000000005,0.997229916897507,0.9210526315789472,-0.07617728531855972,149.0,151.0,Red,1,1,-0.19,-0.3,0,0,0,0,2150.0,792.5926
30,1595,1021,235.0,-290.0,235.0,34.4828,USA,Red,False,11,0,3,0,5,0,3.04,0.38,1.9,2.79,0.5,5,0,8,0,0,0,1,0,4,0,5,Orthodox,125,1,0,0,4.04,0.47,0.7,1.86,0.43,2,5,35,0,0,0,5,1,0,0,6,Orthodox,125,37,30,-1,5,3,-1,-5,-27,0,-1,4,2.54,-2.54,-7,-1.0,1.2,0.93,,11.0,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,Blue,U-DEC,,3.0,5:00,900.0,300.0,100.0,2000.0,300.0,2000.0,750.0,Women's Bantamweight,65.0,67.0,64.0,68.0,1,0,0.5454545454545454,1.0,0.5706214689265536,0.4293785310734463,11,5,0,0,0,0,0,0,1.8987999999999998,1.1552,0.7998000000000001,1.395,0.3763440860215053,0.6810035842293907,0.30465949820788535,132.0,132.0,Blue,0,0,-0.08999999999999997,0.07,0,0,-4,0,-525.0,-200.5172
31,1088,783,-1000.0,650.0,10.0,650.0,USA,Red,False,1,1,3,2,0,0,5.57,0.41,0.0,0.0,0.0,1,2,7,0,0,0,1,0,0,0,1,Orthodox,155,0,2,0,4.7,0.59,0.0,0.0,0.0,2,0,4,0,0,0,0,2,0,0,2,Orthodox,155,28,25,2,-2,-1,-1,2,3,0,-2,0,2.54,-5.08,-3,0.87,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,180.0,1200.0,800.0,3500.0,-150.0,1800.0,Welterweight,72.0,73.0,71.0,75.0,0,0,1.0,0.3333333333333333,0.45764362220058424,0.5423563777994158,2,3,0,0,0,0,0,0,2.773,2.2837,0.0,0.0,,,,146.0,145.0,Red,1,0,-0.18,0.0,0,0,1,0,1650.0,640.0
32,795,1207,-105.0,-115.0,95.2381,86.9565,USA,Blue,False,0,1,3,0,3,0,6.06,0.48,0.5,0.46,0.33,3,0,5,0,0,0,0,2,1,0,3,Orthodox,135,1,0,0,4.44,0.49,0.1,0.38,0.35,6,4,39,0,0,0,6,4,0,0,10,Southpaw,135,30,34,-1,3,-3,-7,-4,-34,0,-2,1,0.0,-2.54,4,1.62,0.4,0.08,,,13.0,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,215.0,250.0,1400.0,1400.0,500.0,225.0,Flyweight,68.0,69.0,68.0,70.0,0,0,0.7142857142857143,1.0,0.4228571428571429,0.5771428571428571,14,3,0,0,0,1,0,0,2.1756,2.9088,0.13299999999999998,0.15180000000000002,0.2631578947368421,1.0869565217391304,0.8237986270022883,138.0,137.0,Blue,1,0,-0.010000000000000009,-0.019999999999999962,0,0,-6,0,-10.0,-8.281599999999997
33,738,415,195.0,-238.0,195.0,42.0168,USA,Red,False,6,1,3,1,0,1,2.96,0.42,1.2,2.3,0.32,4,5,30,0,0,1,2,1,2,0,6,Switch,155,1,0,0,2.99,0.42,1.7,1.52,0.44,7,17,99,0,0,2,6,6,12,0,26,Southpaw,155,41,36,0,0,-3,-20,-12,-69,0,-5,-10,7.62,0.0,-5,-0.03,-0.5,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,1.0,2:44,164.0,550.0,130.0,900.0,400.0,500.0,500.0,Lightweight,71.0,71.0,68.0,71.0,1,1,0.6046511627906976,0.5454545454545454,0.5025210084033613,0.4974789915966386,43,11,0,0,0,0,0,0,1.2558,1.2431999999999999,0.6688000000000001,0.736,1.118421052631579,0.5217391304347826,-0.5966819221967964,139.0,142.0,Blue,0,1,0.0,-0.12,0,-1,-4,0,-433.0,-152.9832
34,413,1555,-1450.0,850.0,6.8966,850.0,USA,Red,False,6,1,3,0,0,0,4.93,0.47,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,155,0,2,0,5.6,0.5,0.6,0.73,0.2,2,2,14,0,0,0,1,2,1,0,4,Orthodox,145,30,24,0,-2,-2,-4,-2,-14,0,-2,-1,-7.62,-10.16,-6,-0.67,-0.6,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,275.0,1400.0,275.0,4000.0,-120.0,2200.0,Lightweight,68.0,70.0,71.0,74.0,0,0,0.6666666666666666,,0.5318138651471985,0.4681861348528015,6,0,0,0,0,0,0,0,2.8,2.3171,0.146,0.0,0.821917808219178,,,145.0,138.0,Red,1,0,-0.030000000000000027,-0.2,0,0,-1,0,2300.0,843.1034
35,1033,849,-105.0,-115.0,95.2381,86.9565,USA,Red,False,4,1,3,0,3,0,3.36,0.53,0.0,0.0,0.0,3,0,6,0,0,0,1,2,0,0,3,Orthodox,254,1,0,0,3.57,0.49,0.1,1.42,0.33,5,8,49,0,1,0,6,4,1,0,12,Orthodox,249,39,33,-1,3,-2,-9,-8,-43,0,-2,-1,2.54,2.54,-6,-0.21,-0.1,-1.42,,,9.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,,2.0,5:00,600.0,350.0,650.0,300.0,2200.0,450.0,165.0,Light Heavyweight,76.0,79.0,75.0,78.0,1,0,0.6,1.0,0.5151515151515151,0.48484848484848486,20,3,0,0,0,0,0,0,1.7492999999999999,1.7808,0.4686,0.0,0.07042253521126761,,,153.0,155.0,Blue,0,0,0.040000000000000036,-0.33,-1,0,-5,0,-10.0,-8.281599999999997
36,1119,1495,-170.0,142.0,58.8235,142.0,USA,Blue,False,8,1,3,1,0,0,2.26,0.44,1.5,1.51,0.35,1,3,11,0,0,0,0,0,2,0,2,Orthodox,170,3,0,0,3.5,0.49,1.6,1.15,0.32,3,6,24,0,0,0,1,0,5,0,6,Switch,170,32,31,-2,0,-2,-4,-3,-13,0,0,-3,-10.16,-5.08,-1,-1.24,-0.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,2:55,175.0,180.0,300.0,380.0,550.0,450.0,1100.0,Women's Strawweight,70.0,72.0,74.0,74.0,0,0,0.5,0.4,0.607638888888889,0.3923611111111111,12,5,0,0,0,0,0,0,1.7149999999999999,0.9944,0.368,0.5285,1.3913043478260871,0.9933774834437087,-0.39792686438237845,148.0,142.0,Red,0,0,-0.04999999999999999,0.02999999999999997,0,0,-1,0,312.0,83.1765
37,155,1414,250.0,-310.0,250.0,32.2581,USA,Blue,False,8,1,3,0,3,0,4.26,0.49,0.0,2.16,0.5,3,0,9,0,1,0,2,0,0,0,3,Orthodox,170,0,1,0,3.71,0.38,0.0,2.21,0.24,1,1,6,0,0,0,1,0,0,0,1,Orthodox,170,32,26,0,2,2,2,-1,3,0,0,0,2.54,0.0,-6,0.55,0.0,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3.0,0:40,640.0,500.0,-150.0,900.0,1200.0,1200.0,450.0,Women's Strawweight,72.0,72.0,71.0,72.0,0,0,0.5,1.0,0.465495608531995,0.534504391468005,2,3,0,0,0,0,0,0,1.4098,2.0873999999999997,0.5304,1.08,0.0,0.0,0.0,143.0,144.0,Blue,1,0,0.10999999999999999,0.26,1,0,1,0,-560.0,-217.7419
38,1572,554,,,,,USA,Blue,False,11,0,3,1,0,0,2.6,0.49,0.4,4.37,0.35,2,1,6,0,0,0,0,1,1,0,2,Orthodox,125,0,3,0,3.12,0.45,0.3,0.93,0.41,3,4,21,0,0,1,2,0,1,0,4,Southpaw,125,29,30,1,-3,-1,-2,-3,-15,0,1,0,5.08,5.08,1,-0.52,0.1,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,,Women's Bantamweight,66.0,66.0,64.0,64.0,0,0,0.5,0.6666666666666666,0.5454545454545454,0.45454545454545453,8,3,0,1,0,0,0,0,1.4040000000000001,1.274,0.3813,1.5294999999999999,0.3225806451612903,0.09153318077803205,-0.23104746438325827,128.0,132.0,Blue,1,0,0.03999999999999998,-0.06,0,-1,-2,0,,
39,1189,279,550.0,-800.0,550.0,12.5,USA,Blue,False,8,1,5,0,4,0,4.39,0.57,0.0,0.44,1.0,4,0,7,0,0,0,0,4,0,0,4,Switch,170,1,0,0,3.43,0.46,0.2,2.12,0.38,7,11,88,0,0,4,10,6,2,0,22,Orthodox,170,37,31,-1,4,-3,-18,-11,-81,0,-2,-2,-5.08,-5.08,-6,0.96,-0.2,-1.68,,,15.0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1.0,4:50,290.0,1100.0,800.0,1600.0,800.0,2000.0,-400.0,Women's Strawweight,73.0,78.0,75.0,80.0,1,0,0.6666666666666666,1.0,0.43861892583120204,0.5613810741687979,33,4,0,0,0,0,0,0,1.5778,2.5022999999999995,0.8056000000000001,0.44,0.09433962264150944,0.0,-0.09433962264150944,155.0,151.0,Blue,1,0,0.10999999999999993,0.62,0,-4,-10,0,-1350.0,-537.5
40,559,1517,250.0,-310.0,250.0,32.2581,USA,Blue,False,7,1,3,0,0,0,3.24,0.57,1.3,6.39,0.38,0,0,0,0,0,0,0,0,0,0,0,Southpaw,185,0,2,0,3.1,0.45,1.5,2.01,0.35,3,9,43,0,0,0,0,1,11,0,12,Southpaw,185,36,34,0,-2,-3,-12,-9,-43,0,-1,-11,7.62,2.54,-2,0.14,-0.2,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Arm Triangle,3.0,1:44,704.0,700.0,200.0,600.0,165.0,1400.0,450.0,Bantamweight,76.0,78.0,73.0,77.0,1,0,0.5714285714285714,,0.4889589905362776,0.5110410094637224,21,0,0,1,0,0,0,0,1.395,1.8468,0.7034999999999999,2.4282,0.746268656716418,0.20344287949921755,-0.5428257772172004,150.0,154.0,Blue,1,0,0.11999999999999994,0.030000000000000027,0,0,0,0,-560.0,-217.7419
41,550,386,205.0,-250.0,205.0,40.0,USA,Red,False,0,1,3,0,1,0,2.1,0.37,1.0,1.97,0.66,1,1,4,0,0,0,1,0,0,0,1,Southpaw,135,1,0,0,3.74,0.5,0.0,0.78,1.0,1,1,5,0,0,0,1,0,0,0,1,Orthodox,135,32,30,-1,1,0,0,0,-1,0,0,0,-7.62,-2.54,-2,-1.64,1.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,550.0,275.0,3000.0,165.0,380.0,450.0,Flyweight,64.0,68.0,67.0,69.0,0,0,0.5,0.5,0.6404109589041096,0.35958904109589046,2,2,0,0,0,0,0,0,1.87,0.777,0.78,1.3002,0.0,0.5076142131979695,0.5076142131979695,136.0,132.0,Blue,0,0,-0.13,-0.33999999999999997,0,0,0,0,-455.0,-165.0
42,977,665,360.0,-470.0,360.0,21.2766,USA,Blue,False,12,0,3,0,2,0,2.89,0.48,1.0,2.68,0.39,2,6,37,0,0,0,2,2,7,0,11,Orthodox,115,2,0,0,3.42,0.4,0.2,1.8,0.33,4,2,13,0,0,1,1,1,0,0,4,Orthodox,115,31,29,-2,2,-2,7,4,24,0,1,7,7.62,2.54,-2,-0.53,0.8,0.88,,14.0,13.0,,,13.0,,,,,,,,,,,,,14.0,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,600.0,250.0,2200.0,110.0,900.0,500.0,Women's Featherweight ,65.0,63.0,61.99999999999999,61.99999999999999,0,0,0.6666666666666666,0.6470588235294118,0.5419968304278922,0.45800316957210774,6,17,0,0,0,0,0,0,1.368,1.3872,0.5940000000000001,1.0452000000000001,0.1111111111111111,0.3731343283582089,0.2620232172470978,123.99999999999999,128.0,Blue,1,0,0.07999999999999996,0.06,0,-1,1,0,-830.0,-338.7234
43,1021,532,-485.0,370.0,20.6186,370.0,USA,Red,False,7,1,3,1,0,0,5.35,0.57,0.0,0.92,0.12,2,4,14,0,0,0,1,3,0,0,4,Orthodox,185,0,1,0,6.61,0.54,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,Orthodox,185,27,30,1,-1,1,3,4,12,0,2,0,-2.54,-12.7,3,-1.26,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,2:44,164.0,600.0,,800.0,,-250.0,,Bantamweight,73.0,74.0,74.0,79.0,0,0,1.0,0.5,0.552675585284281,0.447324414715719,1,8,0,0,1,0,0,0,3.5694000000000004,3.0494999999999997,0.0,0.1104,,0.0,,153.0,147.0,Red,1,0,0.029999999999999916,0.12,0,0,1,0,855.0,349.3814
44,887,483,,,,,USA,Blue,False,12,0,3,0,1,0,4.55,0.5,0.9,0.72,0.25,2,2,15,0,0,1,1,2,0,0,4,Orthodox,115,1,0,0,5.54,0.43,0.2,0.31,0.22,4,8,46,1,0,2,6,0,1,0,9,Orthodox,115,39,24,-1,1,-2,-5,-6,-31,-1,2,-1,-2.54,-2.54,-15,-0.99,0.7,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,,Women's Featherweight ,61.99999999999999,63.0,63.0,64.0,1,0,0.5294117647058824,0.6666666666666666,0.5490584737363726,0.4509415262636273,17,6,0,0,0,0,0,0,2.3822,2.275,0.0682,0.18,0.6451612903225807,1.25,0.6048387096774193,127.0,125.0,Blue,1,0,0.07,0.03,0,-1,-5,0,,
45,491,1909,,,,,USA,Red,False,8,1,3,0,0,0,2.4,0.37,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170,1,0,1,4.33,0.41,0.5,0.7,0.2,7,4,40,0,0,2,4,3,1,0,10,Orthodox,170,37,28,-1,0,-7,-10,-4,-40,0,-3,-1,10.16,2.54,-9,-1.93,-0.5,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,1:15,75.0,,,,,,,Women's Strawweight,75.0,74.0,71.0,73.0,1,0,0.7142857142857143,,0.6433878157503714,0.3566121842496285,14,0,0,0,0,0,0,0,1.7752999999999999,0.888,0.13999999999999999,0.0,0.7142857142857143,,,144.0,149.0,Blue,0,-1,-0.03999999999999998,-0.2,0,-2,-4,0,,
46,1085,306,,,,,USA,Blue,False,8,1,3,1,0,0,3.38,0.53,0.0,0.59,0.12,2,1,5,0,0,0,1,1,0,0,2,Orthodox,170,3,0,0,3.77,0.42,0.4,1.01,0.57,2,5,26,0,0,0,3,2,0,0,5,Switch,170,31,34,-2,0,0,-3,-4,-21,0,-1,0,-10.16,-7.62,3,-0.39,-0.4,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,0:51,51.0,,,,,,,Women's Strawweight,69.0,72.0,73.0,75.0,0,0,0.5,0.6666666666666666,0.5272727272727272,0.47272727272727266,10,3,0,0,0,0,0,0,1.5834,1.7914,0.5757,0.07079999999999999,0.39603960396039606,0.0,-0.39603960396039606,148.0,141.0,Blue,1,0,0.11000000000000004,-0.44999999999999996,0,0,-2,0,,
47,326,404,,,,,USA,Blue,False,0,1,3,2,0,1,4.3,0.47,1.4,2.17,0.37,2,3,13,0,0,0,0,1,1,0,2,Switch,135,2,0,1,4.32,0.46,0.0,2.17,0.37,3,6,37,0,0,2,4,1,0,0,7,Orthodox,135,35,30,0,0,-1,-5,-3,-24,0,0,1,10.16,20.32,-5,-0.02,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1.0,4:19,259.0,,,,,,,Flyweight,70.0,72.0,66.0,64.0,0,0,0.5384615384615384,0.4,0.5011600928074246,0.4988399071925753,13,5,0,0,0,0,0,0,1.9872000000000003,2.021,0.8029,0.8029,0.0,0.6451612903225806,0.6451612903225806,130.0,142.0,Blue,1,0,0.009999999999999953,0.0,0,-2,-4,0,,
48,1546,142,,,,,USA,Red,False,7,1,3,1,0,0,1.29,0.5,0.8,0.84,0.11,0,1,4,0,0,0,0,0,0,0,0,Orthodox,185,0,1,0,3.0,0.54,1.7,3.46,0.75,1,2,6,0,0,0,0,0,1,0,1,Switch,185,30,33,1,-1,-1,-1,-1,-2,0,0,-1,15.24,10.16,3,-1.71,-0.9,-2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,1.0,1:23,83.0,,,,,,,Bantamweight,78.0,79.0,72.0,75.0,0,0,0.3333333333333333,0.0,0.6993006993006993,0.30069930069930073,3,1,0,0,0,0,0,0,1.62,0.645,2.5949999999999998,0.0924,0.49132947976878616,0.9523809523809526,0.4610514726121664,147.0,157.0,Blue,0,0,-0.040000000000000036,-0.64,0,0,0,0,,
49,1096,1065,,,,,USA,Red,False,9,0,3,0,0,0,1.89,0.37,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,135,1,0,0,3.43,0.56,0.0,1.53,0.37,1,1,5,0,0,0,1,0,0,0,1,Orthodox,135,33,25,-1,0,-1,-1,-1,-5,0,0,0,2.54,2.54,-8,-1.54,0.0,-1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2.0,1:20,380.0,,,,,,,Women's Flyweight,68.0,69.0,67.0,68.0,0,0,0.5,,0.6447368421052632,0.3552631578947368,2,0,0,0,0,0,0,0,1.9208000000000003,0.6992999999999999,0.5661,0.0,0.0,,,135.0,137.0,Blue,0,0,-0.19000000000000006,-0.37,0,0,-1,0,,
50,193,91,-180.0,150.0,55.5556,150.0,Canada,Red,False,3,1,5,0,5,0,2.72,0.34,0.5,1.39,0.32,5,0,13,0,0,1,1,1,2,0,5,Orthodox,125,2,0,2,3.99,0.43,0.4,1.59,0.46,3,5,53,6,0,1,2,3,3,0,9,Orthodox,125,30,31,-2,5,2,-4,-5,-40,-6,-2,-1,-5.08,-5.08,1,-1.27,0.1,-0.2,,3.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,,Red,U-DEC,,5.0,5:00,1500.0,130.0,215.0,800.0,1100.0,400.0,1600.0,Featherweight,65.0,68.0,67.0,70.0,0,0,0.6428571428571429,1.0,0.5946348733233978,0.40536512667660207,14,5,0,0,0,0,0,0,1.7157,0.9248000000000002,0.7314,0.4448,0.25157232704402516,0.3597122302158274,0.10813990317180222,137.0,133.0,Red,1,-2,-0.08999999999999997,-0.14,0,0,-1,0,330.0,94.4444
51,508,1589,-155.0,130.0,64.5161,130.0,Canada,Red,False,11,0,3,0,2,0,3.71,0.42,0.4,1.46,0.5,3,5,52,7,0,2,4,2,3,0,11,Orthodox,125,1,0,0,5.24,0.44,0.8,1.86,0.31,6,1,19,0,0,0,3,0,3,0,6,Orthodox,125,25,32,-1,2,-3,5,4,33,7,2,0,2.54,-2.54,7,-1.53,-0.4,-0.4,,5.0,3.0,3.0,,,,,,,,,,,,7.0,5.0,,,,,,,,,,,,6.0,Red,U-DEC,,5.0,5:00,1500.0,140.0,180.0,450.0,1600.0,1600.0,650.0,Women's Bantamweight,65.0,65.0,64.0,66.0,0,0,0.8571428571428571,0.6875,0.5854748603351956,0.4145251396648045,7,16,0,0,0,0,0,0,2.3056,1.5582,0.5766,0.73,0.4301075268817204,0.273972602739726,-0.15613492414199437,130.0,130.0,Red,1,0,-0.020000000000000018,0.19,0,2,1,0,285.0,65.4839
52,230,225,-192.0,160.0,52.0833,160.0,Canada,Blue,False,5,1,3,2,0,0,3.16,0.42,0.4,1.27,0.5,1,2,5,0,0,0,0,1,0,0,1,Orthodox,205,2,0,0,5.82,0.53,0.0,0.0,0.0,1,2,9,0,0,0,1,0,0,0,1,Southpaw,250,30,28,0,0,0,0,0,-4,0,1,0,-2.54,7.62,-2,-2.66,0.4,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,300.0,500.0,800.0,600.0,200.0,350.0,Catch Weight,75.0,81.0,76.0,78.0,0,0,0.3333333333333333,0.3333333333333333,0.6481069042316259,0.3518930957683742,3,3,0,0,0,0,0,0,3.0846000000000005,1.3272,0.0,0.635,,0.31496062992125984,,154.0,156.0,Red,0,0,-0.11000000000000004,0.5,0,0,-1,0,352.0,107.91669999999999
53,130,805,190.0,-250.0,190.0,40.0,Canada,Blue,False,11,0,3,0,2,0,3.7,0.44,0.6,2.5,0.43,2,2,24,0,0,0,5,0,1,0,6,Orthodox,125,1,0,0,4.04,0.41,0.3,0.52,0.55,3,6,29,0,0,1,3,0,2,0,6,Orthodox,125,30,35,-1,2,-1,0,-4,-5,0,0,-1,2.54,2.54,5,-0.34,0.3,1.98,,14.0,13.0,13.0,,,,,,,,,,,,,14.0,,,,,,,,,,,,,Red,SUB,D'Arce Choke,3.0,2:28,748.0,300.0,-110.0,2000.0,450.0,800.0,750.0,Women's Bantamweight,67.0,68.0,66.0,67.0,0,0,0.5,0.75,0.5219638242894057,0.4780361757105943,12,8,0,0,0,0,0,0,1.6563999999999999,1.6280000000000001,0.28600000000000003,1.075,0.5769230769230769,0.24,-0.3369230769230769,133.0,135.0,Blue,1,0,0.030000000000000027,-0.12000000000000005,0,-1,2,0,-440.0,-150.0
54,1026,540,-270.0,220.0,37.037,220.0,Canada,Blue,False,7,1,3,1,0,0,3.47,0.44,1.1,2.31,0.41,1,5,17,0,0,0,1,1,1,0,3,Orthodox,185,2,0,0,5.98,0.47,0.1,0.21,0.25,2,7,31,0,0,0,2,2,1,0,5,Orthodox,185,34,32,-1,0,-1,-2,-2,-14,0,-1,0,-2.54,2.54,-2,-2.51,1.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,4:28,268.0,150.0,350.0,1800.0,800.0,225.0,800.0,Bantamweight,72.0,75.0,73.0,74.0,0,0,0.4166666666666667,0.375,0.6328042328042328,0.3671957671957672,12,8,0,0,0,0,0,0,2.8106,1.5268000000000002,0.0525,0.9470999999999999,0.4761904761904763,0.47619047619047616,-1.1102230246251565e-16,147.0,147.0,Red,0,0,-0.02999999999999997,0.15999999999999998,0,0,-1,0,490.0,182.963
